filename,0,1,2,3,4,5,6,7,8,9,10,11,12,13
product_0_0_segmented.png,-8.322702716513028,0.690017451836126,-7.8613260262771805,-1.8926624211894783,-0.3927226529269875,-6.487638446458275,-0.6693986738482259,0.6747574990360032,-2.307856679911109,0.4878196231533823,0.04242841194613856,-1.358407721864916,-2.2375273888157463,-0.10428369271860062
product_10_10_segmented.png,-4.365497350531524,-0.1250601430190496,4.927379904690068,-2.0888082022026713,-10.747625489403147,-6.541772182179886,-0.02902515779095049,1.0855135901152955,-0.8110471502953689,-6.487091784168313,-12.484095728372537,-1.2554312034706796,-2.5996424658590516,-3.406207424608992
product_11_11_segmented.png,-8.370075829418838,0.89341263729318,-5.5672190683496074,-1.6028252686438988,-0.36638192014728477,-5.901749461357246,-0.8505503354948991,-1.46359688915347,-0.4070050411911834,-2.5166517486040045,-1.1539588407170045,-0.44776258502609373,-1.6084828424875164,-1.43068160850743
product_12_12_segmented.png,-9.89981514741491,0.591343714808372,-4.646810772949334,-1.51677369244427,2.0396604057662637,-4.694871201696112,-5.866764904255312,-2.2545186415000815,-3.164214751138334,2.8481762864479103,1.55313054848008,-0.7305451423806804,1.214253992157504,-0.2730201310074045
product_13_13_segmented.png,-4.820253764732518,-0.27144881709185803,-12.218111301191353,-2.8203048436283265,-0.5010484696712061,-8.38435270536439,-0.5988387761328857,4.35042726662244,1.254476396251993,-1.3841314135513465,-0.49075377214333615,-2.0318016524886517,-1.046384086701034,-0.5244383343095506
product_14_14_segmented.png,-9.582794132412069,1.2903566571984748,-10.288115744251277,-1.7721608021608775,2.3920542213876748,-5.75969179086085,-2.071557277368003,-0.721062909084785,-2.095699286473645,-0.9636674326428385,1.1852561177719176,0.4266527385936351,-1.7757324191090875,-1.040269351208125
product_15_15_segmented.png,-9.334168417619841,1.5932432471668665,-4.5317414722412614,-1.1640959356852687,1.9609099647788664,-5.013069380277412,-1.788347165727842,-2.2980875613583955,-2.7532320475191088,0.10003475008781079,1.0521127944789306,2.557047047903271,-1.689313191047718,0.7786710088190083
product_16_16_segmented.png,-9.480666199722782,1.6158961396296114,-7.801385253275204,-1.4896322588132431,1.6084251947094812,-5.750309512770555,-1.597832072839063,1.2469910237638726,-1.4402977587990846,-0.8199409327258549,-0.16982615389318115,0.35466256844011235,-0.9923778202629404,-1.9275494346350626
product_17_17_segmented.png,151.3419474264784,56.841365382193224,-6.735223609777982,4.497904243055223,2.937574281895904,-6.444250522447985,-2.6035955147698675,-1.474646394114884,-0.6071732898369839,-0.7369661431141886,0.16402434913111508,-0.23910291870277742,0.0526846687705721,0.08181851043101954
product_18_18_segmented.png,-9.103164808187254,0.9553059475430589,-9.85337036556687,-1.982398640729371,1.5823441437322017,-6.075241704694479,-2.5661381187126304,0.7987196588664386,-0.6570041203127909,-1.2381686050554406,0.1856314221932881,0.9956583245195944,-0.2992813364056667,-0.29308188597207063
product_19_19_segmented.png,6.067627157240885,7.977775935437834,-21.49565805616856,-32.4176402284757,-24.66043206094318,47.86968802115586,-6.685363480195019,7.441291854044025,-15.065699363096252,-5.667872407806709,1.3166188214333072,0.9973136578126761,1.2673235929847784,0.720236820513108
product_1_1_segmented.png,-9.608450296033407,-2.2301731609237256,-33.138203390471794,66.50138861074316,-16.411959122935173,19.98987308104537,3.097359826286439,0.15895839992461158,-0.24302927727629836,0.3758119799126573,-0.6454137225340353,0.013317958381824887,1.199431616171834,1.0781138958142464
product_20_20_segmented.png,-4.317791172928058,4.8533716766220945,28.27901399312775,6.876556482212289,30.689263692837034,19.77367499581546,-2.330182808390052,1.739251529875608,-4.826535569483178,5.390506532142173,-19.856341096351297,-1.0374150690243478,-10.128883109286042,-2.609459474345904
product_21_21_segmented.png,-9.604548782020402,1.5560482441967975,-12.125305768873766,-1.9623242491988357,3.266363322041896,-5.980160199028499,-0.5655502161900411,-0.008663256061075333,-1.3925221290068457,-2.1670388106389162,1.9970108773153767,0.8782351046572879,-3.2336874626661682,-1.3295566989804655
product_22_22_segmented.png,74.6573454469313,-111.94819998958789,-1.1678924682537137,-0.9540284541353522,4.813049119481342,1.7032840130352027,-1.7959771639354067,0.5605649246245973,-0.9034673130576435,-0.9472844038624502,0.8945714692181143,0.36705166167442416,0.040629008839766396,-0.5383609648463396
product_23_23_segmented.png,0.29537788592264475,2.445406320630638,10.841848458291368,-0.3532170746505987,-4.976258238975034,-5.436192559164139,14.527137989322293,31.307961803707165,11.95768125883241,-9.218956365602386,-9.349196822926416,19.81473749443061,1.722168912298574,1.5497304294614949
product_24_24_segmented.png,-7.5906890071948085,3.488417471468397,18.78628156116182,3.913898417542251,10.543179244011709,6.320851285121643,-12.153294554346019,-14.293110783223723,-5.591531608839599,10.11488931374482,8.608795223939639,23.794732430602373,7.383513316628175,-4.984107438677038
product_25_25_segmented.png,-4.581027797453008,1.3540891020296704,20.373009990115108,0.21315495776477839,-13.386393944018096,-3.0719726927473867,-2.894670020061485,-5.529879058278508,-0.07689290294627774,-6.120599153416969,-8.09637704077567,2.27840739294912,2.2387364007575448,-4.111716393339496
product_26_26_segmented.png,-9.687770917688962,0.9709777372304134,-13.96303030759515,-2.075873775643042,2.4714652031917317,-6.370322954863914,-2.0086344543765655,0.06832724070751442,-1.355255903796141,-1.1232052839934161,1.5644699419277799,-0.9102128043534651,-2.16915403078631,-1.522543430169022
product_27_27_segmented.png,-8.398508629050006,5.080240626911219,5.6019150510534255,1.8885387268377345,17.865208523759335,4.5535049056920816,-0.8010701801383596,4.281966204233447,1.2866092192851102,-3.8407178557446127,20.40569045213219,7.169181682557312,-0.5625343798548794,12.148206189159591
